id_varco,data,numero_transiti,giorno,festivo,longitude,latitude,nome_varco,precipitazioni,av_temp,nord,sud,est,ovest,estate,inverno
34,2023-02-12,1344,Sunday,1,9.16637724018542,45.4659497748796,MAGENTA,0.0,8.4,0,0,0,1,0,1
35,2023-02-12,5514,Sunday,1,9.16692400998875,45.467469980413,BOCCACCIO,0.0,8.4,0,0,0,1,0,1
36,2023-02-12,1840,Sunday,1,9.16685791397571,45.4677715592231,XX SETTEMBRE,0.0,8.4,0,0,0,1,0,1
37,2023-02-12,1917,Sunday,1,9.16643454440001,45.4678983482758,BAZZONI,0.0,8.4,0,0,0,1,0,1
38,2023-02-12,5644,Sunday,1,9.16605862635028,45.4694235851728,MASCHERONI,0.0,8.4,0,0,0,1,0,1
39,2023-02-12,2373,Sunday,1,9.16908759144471,45.4709162126664,MONTI,0.0,8.4,0,0,0,1,0,1
40,2023-02-12,3746,Sunday,1,9.17010330562476,45.4738065967241,MILTON,0.0,8.4,0,0,0,1,0,1
1,2023-02-13,4631,Monday,0,9.18173638705539,45.4776150167632,PORTA TENAGLIA,0.0,9.029166666666667,1,0,0,0,0,1
2,2023-02-13,5230,Monday,0,9.18109499609912,45.4769479135779,LEGNANO,0.0,9.029166666666667,1,0,0,0,0,1
3,2023-02-13,849,Monday,0,9.18190290986497,45.4782829620598,MOSCOVA,0.0,9.029166666666667,1,0,0,0,0,1
4,2023-02-13,3219,Monday,0,9.18292490960544,45.4805231877842,VOLTA,0.0,9.029166666666667,1,0,0,0,0,1
5,2023-02-13,511,Monday,0,9.18652972237674,45.4801481210989,GARIBALDI,0.0,9.029166666666667,1,0,0,0,0,1
6,2023-02-13,209,Monday,0,9.18783856180104,45.4799208137782,MILAZZO,0.0,9.029166666666667,1,0,0,0,0,1
7,2023-02-13,2471,Monday,0,9.19149691482655,45.4794558678046,CASTELFIDARDO,0.0,9.029166666666667,1,0,0,0,0,1
8,2023-02-13,10343,Monday,0,9.19574879419331,45.4772199571365,TURATI,0.0,9.029166666666667,1,0,0,0,0,1
9,2023-02-13,8472,Monday,0,9.20451052160066,45.4739996533071,VENEZIA,0.0,9.029166666666667,0,0,1,0,0,1
10,2023-02-13,348,Monday,0,9.20503767573356,45.471545364915,BARETTI,0.0,9.029166666666667,0,0,1,0,0,1
11,2023-02-13,2759,Monday,0,9.20506298038216,45.4708421909493,VITALI,0.0,9.029166666666667,0,0,1,0,0,1
12,2023-02-13,399,Monday,0,9.20528237775031,45.469437339921,ROSSINI,0.0,9.029166666666667,0,0,1,0,0,1
13,2023-02-13,4391,Monday,0,9.20546401718211,45.4677464626084,MONFORTE,0.0,9.029166666666667,0,0,1,0,0,1
14,2023-02-13,1574,Monday,0,9.205584650562,45.4665135875838,MASCAGNI,0.0,9.029166666666667,0,0,1,0,0,1
15,2023-02-13,7578,Monday,0,9.20636564064418,45.4623962689721,PORTA VITTORIA,0.0,9.029166666666667,0,0,1,0,0,1
16,2023-02-13,5271,Monday,0,9.20607430355271,45.4601027350977,BESANA,0.0,9.029166666666667,0,0,1,0,0,1
17,2023-02-13,682,Monday,0,9.20411371281744,45.4573920033985,LAMARMORA,0.0,9.029166666666667,0,0,1,0,0,1
18,2023-02-13,1888,Monday,0,9.20275349378274,45.4551514780466,CURTATONE,0.0,9.029166666666667,0,0,1,0,0,1
19,2023-02-13,3932,Monday,0,9.20156837474181,45.4525648665121,PORTA ROMANA,0.0,9.029166666666667,0,1,0,0,0,1
20,2023-02-13,2047,Monday,0,9.19891524963366,45.4522966448794,CABRINI,0.0,9.029166666666667,0,1,0,0,0,1
21,2023-02-13,1199,Monday,0,9.19644482033833,45.4523073925855,PORTA VIGENTINA,0.0,9.029166666666667,0,1,0,0,0,1
22,2023-02-13,2422,Monday,0,9.19105435598676,45.4522875416102,BIANCA DI SAVOIA,0.0,9.029166666666667,0,1,0,0,0,1
23,2023-02-13,343,Monday,0,9.18865492020776,45.4523680183919,MELEGNANO,0.0,9.029166666666667,0,1,0,0,0,1
24,2023-02-13,1838,Monday,0,9.18681708794804,45.4525896313982,ITALIA,0.0,9.029166666666667,0,1,0,0,0,1
25,2023-02-13,5098,Monday,0,9.18441186068977,45.4528082608089,AURISPA,0.0,9.029166666666667,0,1,0,0,0,1
26,2023-02-13,667,Monday,0,9.18027400620733,45.453255379495,PORTA TICINESE,0.0,9.029166666666667,0,1,0,0,0,1
27,2023-02-13,1939,Monday,0,9.1783766390808,45.4532109252595,PANZERI,0.0,9.029166666666667,0,1,0,0,0,1
28,2023-02-13,560,Monday,0,9.17628400234693,45.4543321754054,RONZONI,0.0,9.029166666666667,0,1,0,0,0,1
29,2023-02-13,6240,Monday,0,9.17376893922906,45.455982749456,GENOVA,0.0,9.029166666666667,0,0,0,1,0,1
30,2023-02-13,3902,Monday,0,9.17137166753148,45.4576065428322,AUSONIO,0.0,9.029166666666667,0,0,0,1,0,1
31,2023-02-13,1071,Monday,0,9.16862245643643,45.4593180995133,SERVIO TULLIO,0.0,9.029166666666667,0,0,0,1,0,1
32,2023-02-13,634,Monday,0,9.16529160119686,45.4628393273588,BANDELLO,0.0,9.029166666666667,0,0,0,1,0,1
33,2023-02-13,3227,Monday,0,9.16599513908632,45.4646400054702,SAN VITTORE,0.0,9.029166666666667,0,0,0,1,0,1
34,2023-02-13,2747,Monday,0,9.16637724018542,45.4659497748796,MAGENTA,0.0,9.029166666666667,0,0,0,1,0,1
35,2023-02-13,5881,Monday,0,9.16692400998875,45.467469980413,BOCCACCIO,0.0,9.029166666666667,0,0,0,1,0,1
36,2023-02-13,1858,Monday,0,9.16685791397571,45.4677715592231,XX SETTEMBRE,0.0,9.029166666666667,0,0,0,1,0,1
37,2023-02-13,2038,Monday,0,9.16643454440001,45.4678983482758,BAZZONI,0.0,9.029166666666667,0,0,0,1,0,1
38,2023-02-13,5775,Monday,0,9.16605862635028,45.4694235851728,MASCHERONI,0.0,9.029166666666667,0,0,0,1,0,1
39,2023-02-13,3297,Monday,0,9.16908759144471,45.4709162126664,MONTI,0.0,9.029166666666667,0,0,0,1,0,1
40,2023-02-13,5542,Monday,0,9.17010330562476,45.4738065967241,MILTON,0.0,9.029166666666667,0,0,0,1,0,1
1,2023-02-14,5181,Tuesday,0,9.18173638705539,45.4776150167632,PORTA TENAGLIA,0.0,9.545833333333333,1,0,0,0,0,1
2,2023-02-14,6015,Tuesday,0,9.18109499609912,45.4769479135779,LEGNANO,0.0,9.545833333333333,1,0,0,0,0,1
3,2023-02-14,968,Tuesday,0,9.18190290986497,45.4782829620598,MOSCOVA,0.0,9.545833333333333,1,0,0,0,0,1
4,2023-02-14,3757,Tuesday,0,9.18292490960544,45.4805231877842,VOLTA,0.0,9.545833333333333,1,0,0,0,0,1
5,2023-02-14,615,Tuesday,0,9.18652972237674,45.4801481210989,GARIBALDI,0.0,9.545833333333333,1,0,0,0,0,1
6,2023-02-14,257,Tuesday,0,9.18783856180104,45.4799208137782,MILAZZO,0.0,9.545833333333333,1,0,0,0,0,1
7,2023-02-14,3176,Tuesday,0,9.19149691482655,45.4794558678046,CASTELFIDARDO,0.0,9.545833333333333,1,0,0,0,0,1
8,2023-02-14,11355,Tuesday,0,9.19574879419331,45.4772199571365,TURATI,0.0,9.545833333333333,1,0,0,0,0,1
9,2023-02-14,9693,Tuesday,0,9.20451052160066,45.4739996533071,VENEZIA,0.0,9.545833333333333,0,0,1,0,0,1
10,2023-02-14,355,Tuesday,0,9.20503767573356,45.471545364915,BARETTI,0.0,9.545833333333333,0,0,1,0,0,1
11,2023-02-14,3077,Tuesday,0,9.20506298038216,45.4708421909493,VITALI,0.0,9.545833333333333,0,0,1,0,0,1
12,2023-02-14,466,Tuesday,0,9.20528237775031,45.469437339921,ROSSINI,0.0,9.545833333333333,0,0,1,0,0,1
13,2023-02-14,5009,Tuesday,0,9.20546401718211,45.4677464626084,MONFORTE,0.0,9.545833333333333,0,0,1,0,0,1
14,2023-02-14,1856,Tuesday,0,9.205584650562,45.4665135875838,MASCAGNI,0.0,9.545833333333333,0,0,1,0,0,1
15,2023-02-14,8442,Tuesday,0,9.20636564064418,45.4623962689721,PORTA VITTORIA,0.0,9.545833333333333,0,0,1,0,0,1
16,2023-02-14,5805,Tuesday,0,9.20607430355271,45.4601027350977,BESANA,0.0,9.545833333333333,0,0,1,0,0,1
17,2023-02-14,763,Tuesday,0,9.20411371281744,45.4573920033985,LAMARMORA,0.0,9.545833333333333,0,0,1,0,0,1
18,2023-02-14,2093,Tuesday,0,9.20275349378274,45.4551514780466,CURTATONE,0.0,9.545833333333333,0,0,1,0,0,1
19,2023-02-14,4385,Tuesday,0,9.20156837474181,45.4525648665121,PORTA ROMANA,0.0,9.545833333333333,0,1,0,0,0,1
20,2023-02-14,2308,Tuesday,0,9.19891524963366,45.4522966448794,CABRINI,0.0,9.545833333333333,0,1,0,0,0,1
21,2023-02-14,1305,Tuesday,0,9.19644482033833,45.4523073925855,PORTA VIGENTINA,0.0,9.545833333333333,0,1,0,0,0,1
22,2023-02-14,2535,Tuesday,0,9.19105435598676,45.4522875416102,BIANCA DI SAVOIA,0.0,9.545833333333333,0,1,0,0,0,1
23,2023-02-14,414,Tuesday,0,9.18865492020776,45.4523680183919,MELEGNANO,0.0,9.545833333333333,0,1,0,0,0,1
24,2023-02-14,1984,Tuesday,0,9.18681708794804,45.4525896313982,ITALIA,0.0,9.545833333333333,0,1,0,0,0,1
25,2023-02-14,5738,Tuesday,0,9.18441186068977,45.4528082608089,AURISPA,0.0,9.545833333333333,0,1,0,0,0,1
26,2023-02-14,745,Tuesday,0,9.18027400620733,45.453255379495,PORTA TICINESE,0.0,9.545833333333333,0,1,0,0,0,1
27,2023-02-14,2173,Tuesday,0,9.1783766390808,45.4532109252595,PANZERI,0.0,9.545833333333333,0,1,0,0,0,1
28,2023-02-14,752,Tuesday,0,9.17628400234693,45.4543321754054,RONZONI,0.0,9.545833333333333,0,1,0,0,0,1
29,2023-02-14,7018,Tuesday,0,9.17376893922906,45.455982749456,GENOVA,0.0,9.545833333333333,0,0,0,1,0,1
30,2023-02-14,4218,Tuesday,0,9.17137166753148,45.4576065428322,AUSONIO,0.0,9.545833333333333,0,0,0,1,0,1
31,2023-02-14,1129,Tuesday,0,9.16862245643643,45.4593180995133,SERVIO TULLIO,0.0,9.545833333333333,0,0,0,1,0,1
32,2023-02-14,705,Tuesday,0,9.16529160119686,45.4628393273588,BANDELLO,0.0,9.545833333333333,0,0,0,1,0,1
33,2023-02-14,3404,Tuesday,0,9.16599513908632,45.4646400054702,SAN VITTORE,0.0,9.545833333333333,0,0,0,1,0,1
34,2023-02-14,3315,Tuesday,0,9.16637724018542,45.4659497748796,MAGENTA,0.0,9.545833333333333,0,0,0,1,0,1
35,2023-02-14,7064,Tuesday,0,9.16692400998875,45.467469980413,BOCCACCIO,0.0,9.545833333333333,0,0,0,1,0,1
36,2023-02-14,2172,Tuesday,0,9.16685791397571,45.4677715592231,XX SETTEMBRE,0.0,9.545833333333333,0,0,0,1,0,1
37,2023-02-14,2209,Tuesday,0,9.16643454440001,45.4678983482758,BAZZONI,0.0,9.545833333333333,0,0,0,1,0,1
38,2023-02-14,5943,Tuesday,0,9.16605862635028,45.4694235851728,MASCHERONI,0.0,9.545833333333333,0,0,0,1,0,1
39,2023-02-14,3817,Tuesday,0,9.16908759144471,45.4709162126664,MONTI,0.0,9.545833333333333,0,0,0,1,0,1
40,2023-02-14,6054,Tuesday,0,9.17010330562476,45.4738065967241,MILTON,0.0,9.545833333333333,0,0,0,1,0,1
1,2023-02-15,5145,Wednesday,0,9.18173638705539,45.4776150167632,PORTA TENAGLIA,0.0,11.454166666666666,1,0,0,0,0,1
2,2023-02-15,6061,Wednesday,0,9.18109499609912,45.4769479135779,LEGNANO,0.0,11.454166666666666,1,0,0,0,0,1
3,2023-02-15,979,Wednesday,0,9.18190290986497,45.4782829620598,MOSCOVA,0.0,11.454166666666666,1,0,0,0,0,1
4,2023-02-15,3619,Wednesday,0,9.18292490960544,45.4805231877842,VOLTA,0.0,11.454166666666666,1,0,0,0,0,1
5,2023-02-15,619,Wednesday,0,9.18652972237674,45.4801481210989,GARIBALDI,0.0,11.454166666666666,1,0,0,0,0,1
6,2023-02-15,250,Wednesday,0,9.18783856180104,45.4799208137782,MILAZZO,0.0,11.454166666666666,1,0,0,0,0,1
7,2023-02-15,2992,Wednesday,0,9.19149691482655,45.4794558678046,CASTELFIDARDO,0.0,11.454166666666666,1,0,0,0,0,1
8,2023-02-15,11547,Wednesday,0,9.19574879419331,45.4772199571365,TURATI,0.0,11.454166666666666,1,0,0,0,0,1
9,2023-02-15,9685,Wednesday,0,9.20451052160066,45.4739996533071,VENEZIA,0.0,11.454166666666666,0,0,1,0,0,1
10,2023-02-15,351,Wednesday,0,9.20503767573356,45.471545364915,BARETTI,0.0,11.454166666666666,0,0,1,0,0,1
11,2023-02-15,3060,Wednesday,0,9.20506298038216,45.4708421909493,VITALI,0.0,11.454166666666666,0,0,1,0,0,1
12,2023-02-15,440,Wednesday,0,9.20528237775031,45.469437339921,ROSSINI,0.0,11.454166666666666,0,0,1,0,0,1
13,2023-02-15,5062,Wednesday,0,9.20546401718211,45.4677464626084,MONFORTE,0.0,11.454166666666666,0,0,1,0,0,1
14,2023-02-15,1671,Wednesday,0,9.205584650562,45.4665135875838,MASCAGNI,0.0,11.454166666666666,0,0,1,0,0,1
15,2023-02-15,8361,Wednesday,0,9.20636564064418,45.4623962689721,PORTA VITTORIA,0.0,11.454166666666666,0,0,1,0,0,1
16,2023-02-15,5850,Wednesday,0,9.20607430355271,45.4601027350977,BESANA,0.0,11.454166666666666,0,0,1,0,0,1
17,2023-02-15,807,Wednesday,0,9.20411371281744,45.4573920033985,LAMARMORA,0.0,11.454166666666666,0,0,1,0,0,1
18,2023-02-15,2175,Wednesday,0,9.20275349378274,45.4551514780466,CURTATONE,0.0,11.454166666666666,0,0,1,0,0,1
19,2023-02-15,4344,Wednesday,0,9.20156837474181,45.4525648665121,PORTA ROMANA,0.0,11.454166666666666,0,1,0,0,0,1
20,2023-02-15,2209,Wednesday,0,9.19891524963366,45.4522966448794,CABRINI,0.0,11.454166666666666,0,1,0,0,0,1
21,2023-02-15,1334,Wednesday,0,9.19644482033833,45.4523073925855,PORTA VIGENTINA,0.0,11.454166666666666,0,1,0,0,0,1
22,2023-02-15,2568,Wednesday,0,9.19105435598676,45.4522875416102,BIANCA DI SAVOIA,0.0,11.454166666666666,0,1,0,0,0,1
23,2023-02-15,403,Wednesday,0,9.18865492020776,45.4523680183919,MELEGNANO,0.0,11.454166666666666,0,1,0,0,0,1
24,2023-02-15,2011,Wednesday,0,9.18681708794804,45.4525896313982,ITALIA,0.0,11.454166666666666,0,1,0,0,0,1
25,2023-02-15,5435,Wednesday,0,9.18441186068977,45.4528082608089,AURISPA,0.0,11.454166666666666,0,1,0,0,0,1
26,2023-02-15,817,Wednesday,0,9.18027400620733,45.453255379495,PORTA TICINESE,0.0,11.454166666666666,0,1,0,0,0,1
27,2023-02-15,2245,Wednesday,0,9.1783766390808,45.4532109252595,PANZERI,0.0,11.454166666666666,0,1,0,0,0,1
28,2023-02-15,684,Wednesday,0,9.17628400234693,45.4543321754054,RONZONI,0.0,11.454166666666666,0,1,0,0,0,1
29,2023-02-15,6859,Wednesday,0,9.17376893922906,45.455982749456,GENOVA,0.0,11.454166666666666,0,0,0,1,0,1
30,2023-02-15,4319,Wednesday,0,9.17137166753148,45.4576065428322,AUSONIO,0.0,11.454166666666666,0,0,0,1,0,1
31,2023-02-15,1198,Wednesday,0,9.16862245643643,45.4593180995133,SERVIO TULLIO,0.0,11.454166666666666,0,0,0,1,0,1
32,2023-02-15,678,Wednesday,0,9.16529160119686,45.4628393273588,BANDELLO,0.0,11.454166666666666,0,0,0,1,0,1
33,2023-02-15,3571,Wednesday,0,9.16599513908632,45.4646400054702,SAN VITTORE,0.0,11.454166666666666,0,0,0,1,0,1
34,2023-02-15,3043,Wednesday,0,9.16637724018542,45.4659497748796,MAGENTA,0.0,11.454166666666666,0,0,0,1,0,1
35,2023-02-15,6722,Wednesday,0,9.16692400998875,45.467469980413,BOCCACCIO,0.0,11.454166666666666,0,0,0,1,0,1
36,2023-02-15,2090,Wednesday,0,9.16685791397571,45.4677715592231,XX SETTEMBRE,0.0,11.454166666666666,0,0,0,1,0,1
37,2023-02-15,2237,Wednesday,0,9.16643454440001,45.4678983482758,BAZZONI,0.0,11.454166666666666,0,0,0,1,0,1
38,2023-02-15,6192,Wednesday,0,9.16605862635028,45.4694235851728,MASCHERONI,0.0,11.454166666666666,0,0,0,1,0,1
39,2023-02-15,3587,Wednesday,0,9.16908759144471,45.4709162126664,MONTI,0.0,11.454166666666666,0,0,0,1,0,1
40,2023-02-15,5948,Wednesday,0,9.17010330562476,45.4738065967241,MILTON,0.0,11.454166666666666,0,0,0,1,0,1
1,2023-02-16,5072,Thursday,0,9.18173638705539,45.4776150167632,PORTA TENAGLIA,0.0,10.854166666666666,1,0,0,0,0,1
2,2023-02-16,6093,Thursday,0,9.18109499609912,45.4769479135779,LEGNANO,0.0,10.854166666666666,1,0,0,0,0,1
3,2023-02-16,965,Thursday,0,9.18190290986497,45.4782829620598,MOSCOVA,0.0,10.854166666666666,1,0,0,0,0,1
4,2023-02-16,3749,Thursday,0,9.18292490960544,45.4805231877842,VOLTA,0.0,10.854166666666666,1,0,0,0,0,1
5,2023-02-16,616,Thursday,0,9.18652972237674,45.4801481210989,GARIBALDI,0.0,10.854166666666666,1,0,0,0,0,1
6,2023-02-16,258,Thursday,0,9.18783856180104,45.4799208137782,MILAZZO,0.0,10.854166666666666,1,0,0,0,0,1
7,2023-02-16,2998,Thursday,0,9.19149691482655,45.4794558678046,CASTELFIDARDO,0.0,10.854166666666666,1,0,0,0,0,1
8,2023-02-16,11626,Thursday,0,9.19574879419331,45.4772199571365,TURATI,0.0,10.854166666666666,1,0,0,0,0,1
9,2023-02-16,9730,Thursday,0,9.20451052160066,45.4739996533071,VENEZIA,0.0,10.854166666666666,0,0,1,0,0,1
10,2023-02-16,383,Thursday,0,9.20503767573356,45.471545364915,BARETTI,0.0,10.854166666666666,0,0,1,0,0,1
11,2023-02-16,3044,Thursday,0,9.20506298038216,45.4708421909493,VITALI,0.0,10.854166666666666,0,0,1,0,0,1
12,2023-02-16,425,Thursday,0,9.20528237775031,45.469437339921,ROSSINI,0.0,10.854166666666666,0,0,1,0,0,1
13,2023-02-16,4836,Thursday,0,9.20546401718211,45.4677464626084,MONFORTE,0.0,10.854166666666666,0,0,1,0,0,1
14,2023-02-16,1684,Thursday,0,9.205584650562,45.4665135875838,MASCAGNI,0.0,10.854166666666666,0,0,1,0,0,1
15,2023-02-16,8233,Thursday,0,9.20636564064418,45.4623962689721,PORTA VITTORIA,0.0,10.854166666666666,0,0,1,0,0,1
16,2023-02-16,5814,Thursday,0,9.20607430355271,45.4601027350977,BESANA,0.0,10.854166666666666,0,0,1,0,0,1
17,2023-02-16,769,Thursday,0,9.20411371281744,45.4573920033985,LAMARMORA,0.0,10.854166666666666,0,0,1,0,0,1
18,2023-02-16,2296,Thursday,0,9.20275349378274,45.4551514780466,CURTATONE,0.0,10.854166666666666,0,0,1,0,0,1
19,2023-02-16,4258,Thursday,0,9.20156837474181,45.4525648665121,PORTA ROMANA,0.0,10.854166666666666,0,1,0,0,0,1
20,2023-02-16,2190,Thursday,0,9.19891524963366,45.4522966448794,CABRINI,0.0,10.854166666666666,0,1,0,0,0,1
21,2023-02-16,1344,Thursday,0,9.19644482033833,45.4523073925855,PORTA VIGENTINA,0.0,10.854166666666666,0,1,0,0,0,1
22,2023-02-16,2506,Thursday,0,9.19105435598676,45.4522875416102,BIANCA DI SAVOIA,0.0,10.854166666666666,0,1,0,0,0,1
23,2023-02-16,392,Thursday,0,9.18865492020776,45.4523680183919,MELEGNANO,0.0,10.854166666666666,0,1,0,0,0,1
24,2023-02-16,2144,Thursday,0,9.18681708794804,45.4525896313982,ITALIA,0.0,10.854166666666666,0,1,0,0,0,1
25,2023-02-16,5647,Thursday,0,9.18441186068977,45.4528082608089,AURISPA,0.0,10.854166666666666,0,1,0,0,0,1
26,2023-02-16,811,Thursday,0,9.18027400620733,45.453255379495,PORTA TICINESE,0.0,10.854166666666666,0,1,0,0,0,1
27,2023-02-16,2137,Thursday,0,9.1783766390808,45.4532109252595,PANZERI,0.0,10.854166666666666,0,1,0,0,0,1
28,2023-02-16,620,Thursday,0,9.17628400234693,45.4543321754054,RONZONI,0.0,10.854166666666666,0,1,0,0,0,1
29,2023-02-16,6960,Thursday,0,9.17376893922906,45.455982749456,GENOVA,0.0,10.854166666666666,0,0,0,1,0,1
30,2023-02-16,4283,Thursday,0,9.17137166753148,45.4576065428322,AUSONIO,0.0,10.854166666666666,0,0,0,1,0,1
31,2023-02-16,1144,Thursday,0,9.16862245643643,45.4593180995133,SERVIO TULLIO,0.0,10.854166666666666,0,0,0,1,0,1
32,2023-02-16,704,Thursday,0,9.16529160119686,45.4628393273588,BANDELLO,0.0,10.854166666666666,0,0,0,1,0,1
33,2023-02-16,3307,Thursday,0,9.16599513908632,45.4646400054702,SAN VITTORE,0.0,10.854166666666666,0,0,0,1,0,1
34,2023-02-16,3244,Thursday,0,9.16637724018542,45.4659497748796,MAGENTA,0.0,10.854166666666666,0,0,0,1,0,1
35,2023-02-16,6788,Thursday,0,9.16692400998875,45.467469980413,BOCCACCIO,0.0,10.854166666666666,0,0,0,1,0,1
36,2023-02-16,2150,Thursday,0,9.16685791397571,45.4677715592231,XX SETTEMBRE,0.0,10.854166666666666,0,0,0,1,0,1
37,2023-02-16,2209,Thursday,0,9.16643454440001,45.4678983482758,BAZZONI,0.0,10.854166666666666,0,0,0,1,0,1
38,2023-02-16,5903,Thursday,0,9.16605862635028,45.4694235851728,MASCHERONI,0.0,10.854166666666666,0,0,0,1,0,1
39,2023-02-16,3778,Thursday,0,9.16908759144471,45.4709162126664,MONTI,0.0,10.854166666666666,0,0,0,1,0,1
40,2023-02-16,6173,Thursday,0,9.17010330562476,45.4738065967241,MILTON,0.0,10.854166666666666,0,0,0,1,0,1
1,2023-02-17,5511,Friday,0,9.18173638705539,45.4776150167632,PORTA TENAGLIA,0.0,10.916666666666666,1,0,0,0,0,1
2,2023-02-17,7353,Friday,0,9.18109499609912,45.4769479135779,LEGNANO,0.0,10.916666666666666,1,0,0,0,0,1
3,2023-02-17,1080,Friday,0,9.18190290986497,45.4782829620598,MOSCOVA,0.0,10.916666666666666,1,0,0,0,0,1
4,2023-02-17,4081,Friday,0,9.18292490960544,45.4805231877842,VOLTA,0.0,10.916666666666666,1,0,0,0,0,1
5,2023-02-17,632,Friday,0,9.18652972237674,45.4801481210989,GARIBALDI,0.0,10.916666666666666,1,0,0,0,0,1
6,2023-02-17,297,Friday,0,9.18783856180104,45.4799208137782,MILAZZO,0.0,10.916666666666666,1,0,0,0,0,1
7,2023-02-17,3579,Friday,0,9.19149691482655,45.4794558678046,CASTELFIDARDO,0.0,10.916666666666666,1,0,0,0,0,1
8,2023-02-17,13594,Friday,0,9.19574879419331,45.4772199571365,TURATI,0.0,10.916666666666666,1,0,0,0,0,1
9,2023-02-17,10759,Friday,0,9.20451052160066,45.4739996533071,VENEZIA,0.0,10.916666666666666,0,0,1,0,0,1
10,2023-02-17,416,Friday,0,9.20503767573356,45.471545364915,BARETTI,0.0,10.916666666666666,0,0,1,0,0,1
11,2023-02-17,3022,Friday,0,9.20506298038216,45.4708421909493,VITALI,0.0,10.916666666666666,0,0,1,0,0,1
12,2023-02-17,391,Friday,0,9.20528237775031,45.469437339921,ROSSINI,0.0,10.916666666666666,0,0,1,0,0,1
13,2023-02-17,5304,Friday,0,9.20546401718211,45.4677464626084,MONFORTE,0.0,10.916666666666666,0,0,1,0,0,1
14,2023-02-17,1906,Friday,0,9.205584650562,45.4665135875838,MASCAGNI,0.0,10.916666666666666,0,0,1,0,0,1
15,2023-02-17,8453,Friday,0,9.20636564064418,45.4623962689721,PORTA VITTORIA,0.0,10.916666666666666,0,0,1,0,0,1
16,2023-02-17,6004,Friday,0,9.20607430355271,45.4601027350977,BESANA,0.0,10.916666666666666,0,0,1,0,0,1
17,2023-02-17,859,Friday,0,9.20411371281744,45.4573920033985,LAMARMORA,0.0,10.916666666666666,0,0,1,0,0,1
18,2023-02-17,2286,Friday,0,9.20275349378274,45.4551514780466,CURTATONE,0.0,10.916666666666666,0,0,1,0,0,1
19,2023-02-17,4853,Friday,0,9.20156837474181,45.4525648665121,PORTA ROMANA,0.0,10.916666666666666,0,1,0,0,0,1
20,2023-02-17,2529,Friday,0,9.19891524963366,45.4522966448794,CABRINI,0.0,10.916666666666666,0,1,0,0,0,1
21,2023-02-17,1316,Friday,0,9.19644482033833,45.4523073925855,PORTA VIGENTINA,0.0,10.916666666666666,0,1,0,0,0,1
22,2023-02-17,2755,Friday,0,9.19105435598676,45.4522875416102,BIANCA DI SAVOIA,0.0,10.916666666666666,0,1,0,0,0,1
23,2023-02-17,347,Friday,0,9.18865492020776,45.4523680183919,MELEGNANO,0.0,10.916666666666666,0,1,0,0,0,1
24,2023-02-17,2112,Friday,0,9.18681708794804,45.4525896313982,ITALIA,0.0,10.916666666666666,0,1,0,0,0,1
25,2023-02-17,6256,Friday,0,9.18441186068977,45.4528082608089,AURISPA,0.0,10.916666666666666,0,1,0,0,0,1
26,2023-02-17,896,Friday,0,9.18027400620733,45.453255379495,PORTA TICINESE,0.0,10.916666666666666,0,1,0,0,0,1
27,2023-02-17,2380,Friday,0,9.1783766390808,45.4532109252595,PANZERI,0.0,10.916666666666666,0,1,0,0,0,1
28,2023-02-17,845,Friday,0,9.17628400234693,45.4543321754054,RONZONI,0.0,10.916666666666666,0,1,0,0,0,1
29,2023-02-17,8121,Friday,0,9.17376893922906,45.455982749456,GENOVA,0.0,10.916666666666666,0,0,0,1,0,1
30,2023-02-17,4772,Friday,0,9.17137166753148,45.4576065428322,AUSONIO,0.0,10.916666666666666,0,0,0,1,0,1
31,2023-02-17,1207,Friday,0,9.16862245643643,45.4593180995133,SERVIO TULLIO,0.0,10.916666666666666,0,0,0,1,0,1
32,2023-02-17,648,Friday,0,9.16529160119686,45.4628393273588,BANDELLO,0.0,10.916666666666666,0,0,0,1,0,1
33,2023-02-17,3525,Friday,0,9.16599513908632,45.4646400054702,SAN VITTORE,0.0,10.916666666666666,0,0,0,1,0,1
34,2023-02-17,3430,Friday,0,9.16637724018542,45.4659497748796,MAGENTA,0.0,10.916666666666666,0,0,0,1,0,1
35,2023-02-17,7806,Friday,0,9.16692400998875,45.467469980413,BOCCACCIO,0.0,10.916666666666666,0,0,0,1,0,1
36,2023-02-17,2307,Friday,0,9.16685791397571,45.4677715592231,XX SETTEMBRE,0.0,10.916666666666666,0,0,0,1,0,1
37,2023-02-17,2369,Friday,0,9.16643454440001,45.4678983482758,BAZZONI,0.0,10.916666666666666,0,0,0,1,0,1
38,2023-02-17,6543,Friday,0,9.16605862635028,45.4694235851728,MASCHERONI,0.0,10.916666666666666,0,0,0,1,0,1
39,2023-02-17,4044,Friday,0,9.16908759144471,45.4709162126664,MONTI,0.0,10.916666666666666,0,0,0,1,0,1
40,2023-02-17,6801,Friday,0,9.17010330562476,45.4738065967241,MILTON,0.0,10.916666666666666,0,0,0,1,0,1
1,2023-02-18,4327,Saturday,1,9.18173638705539,45.4776150167632,PORTA TENAGLIA,0.0,11.108333333333334,1,0,0,0,0,1
2,2023-02-18,5319,Saturday,1,9.18109499609912,45.4769479135779,LEGNANO,0.0,11.108333333333334,1,0,0,0,0,1
3,2023-02-18,964,Saturday,1,9.18190290986497,45.4782829620598,MOSCOVA,0.0,11.108333333333334,1,0,0,0,0,1
